<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:e75cd91bb35094a8fb45631689964d2414d83ae00f2389945012dcc5bad564a1
size 3549
=======
subjects,assistance,metabolic rate 01,metabolic rate 02,metabolic rate 03,
subject05,loaded unassist,8.942331924687045,7.731659690525522,8.050690009149088
subject07,loaded unassist,7.8972950168135,7.680606044714393,8.24970932358303
subject09,loaded unassist,8.19241270438505,8.571217187832383,8.509905151843544
subject10,loaded unassist,9.574096221700987,9.598846744708949,9.466081913573754
subject11,loaded unassist,8.745488368614971,8.622637030749939,8.965351887978809
subject12,loaded unassist,8.18484297361551,7.916854043772297,8.089123319171438
subject14,loaded unassist,9.62558646963875,9.270432393659105,9.59045664939425
subject05,loaded monoarticular,6.567396064374115,6.281855235516902,6.415437556307356
subject07,loaded monoarticular,6.339406225028039,6.198662234693116,6.50060573927852
subject09,loaded monoarticular,6.677603999452615,7.091739295572599,7.030153247394003
subject10,loaded monoarticular,7.367613120417785,7.939635758600583,7.445367384006405
subject11,loaded monoarticular,6.640471263706362,6.767200674556865,6.7774020212489985
subject12,loaded monoarticular,6.9994995522220504,6.838437202418619,6.592603335260286
subject14,loaded monoarticular,6.998271142178908,7.349210163687908,7.264127621880003
subject05,loaded biarticular,6.559748307195016,6.270385967230687,6.379181509667671
subject07,loaded biarticular,6.353443540876992,6.206262436030425,6.484455130970155
subject09,loaded biarticular,6.694807535921817,7.096598318113353,7.0625789438981466
subject10,loaded biarticular,7.38097482423691,7.753761804375718,7.506086210074961
subject11,loaded biarticular,6.644862768542727,6.763041728597969,6.772777302810698
subject12,loaded biarticular,6.983697013182126,6.847536881500563,6.610461703843343
subject14,loaded biarticular,7.002583430067409,7.3430539298958175,7.27974124143415
subject05,noload unassist,6.593363911258403,6.603177833528958,6.6355607111952315
subject07,noload unassist,5.9240725170631725,6.250206528491928,6.1213189052872
subject09,noload unassist,6.697876925118759,6.1325261897865,6.2518648647724575
subject10,noload unassist,6.517764254018895,6.786965616708044,6.553466309056262
subject11,noload unassist,6.587545584473939,6.5945214028805434,6.662229225625386
subject12,noload unassist,6.498954031568866,6.7228600430510665,6.957741332814796
subject14,noload unassist,7.072001298894616,7.123008388532794,7.015313867480544
subject05,noload monoarticular,5.4134183026843745,5.2136736273403415,5.1662674980443475
subject07,noload monoarticular,4.756970404605075,5.2216959617104735,5.019677738019792
subject09,noload monoarticular,5.4951721071033415,5.441788744627503,5.151405345447246
subject10,noload monoarticular,4.849072691648761,5.159435199627747,4.929596429378327
subject11,noload monoarticular,5.0386721799410745,5.01091643935912,5.0328285320229895
subject12,noload monoarticular,5.278570564001414,5.297550504064841,5.018999006947976
subject14,noload monoarticular,4.735089809015847,4.868901713472545,4.839642259122724
subject05,noload biarticular,5.408126560827577,5.211271453887581,5.161714051109634
subject07,noload biarticular,4.76992632294692,5.246857637558967,5.039380865686527
subject09,noload biarticular,5.5085857635329365,5.422829567953858,5.152196625858512
subject10,noload biarticular,4.838832524688829,5.187905665512644,4.960885815119874
subject11,noload biarticular,5.0365098098382655,5.004302010868544,5.032006980468111
subject12,noload biarticular,5.307994369129716,5.303444394104202,5.024735234821351
subject14,noload biarticular,4.75375308012867,4.861759354174425,4.8258174083618215
>>>>>>> development
